"term"	"artist_id"
"alternative rock"	"ARUJ5A41187FB3F5F1"
"rock"	"ARUJ5A41187FB3F5F1"
"pop"	"ARUJ5A41187FB3F5F1"
"jazz"	"ARUJ5A41187FB3F5F1"
"electronic"	"ARUJ5A41187FB3F5F1"
"electronic"	"ARUJZFJ1187B9B135F"
"pop"	"ARUJZFJ1187B9B135F"
"rock"	"ARUJZFJ1187B9B135F"
"jazz"	"ARUJZFJ1187B9B135F"
"pop"	"ARUK0W21187B995456"
"electronic"	"ARUK0W21187B995456"
"rock"	"ARUKN9H1187B9B71C8"
"pop"	"ARUKN9H1187B9B71C8"
"jazz"	"ARUKNSS1187FB435E3"
"hip hop"	"ARUKNSS1187FB435E3"
"electronic"	"ARUKNSS1187FB435E3"
"pop"	"ARUKNSS1187FB435E3"
"rock"	"ARUL0VB1187B9A01AA"
"alternative rock"	"ARUL0VB1187B9A01AA"
"electronic"	"ARULHJM1187B997004"
"electronic"	"ARULZCI1241B9C8611"
"electronic"	"ARUME5Q1187B9B1AA7"
"hip hop"	"ARUME5Q1187B9B1AA7"
"jazz"	"ARUME5Q1187B9B1AA7"
"pop"	"ARUME5Q1187B9B1AA7"
"rock"	"ARUME5Q1187B9B1AA7"
"alternative rock"	"ARUME5Q1187B9B1AA7"
"hip hop"	"ARUMGZN1187FB37125"
"pop"	"ARUMGZN1187FB37125"
"jazz"	"ARUNYOW1187FB43F2A"
"rock"	"ARUNYOW1187FB43F2A"
"pop"	"ARUNYOW1187FB43F2A"
"jazz"	"ARUP17W1187B98CAB9"
"pop"	"ARUP17W1187B98CAB9"
"electronic"	"ARUP17W1187B98CAB9"
"alternative rock"	"ARUP5LV1187FB50BD8"
"rock"	"ARUP5LV1187FB50BD8"
"electronic"	"ARUP5LV1187FB50BD8"
"pop"	"ARUP7CF1187FB40EEB"
"rock"	"ARUP7CF1187FB40EEB"
"hip hop"	"ARUQ6301187FB54EBA"
"electronic"	"ARUQ6301187FB54EBA"
"pop"	"ARUQ6301187FB54EBA"
"alternative rock"	"ARUQ6301187FB54EBA"
"rock"	"ARUQ6301187FB54EBA"
"jazz"	"ARUQ6301187FB54EBA"
"rock"	"ARUQSEE1187B9983F8"
"pop"	"ARUQSEE1187B9983F8"
"jazz"	"ARUQSEE1187B9983F8"
"electronic"	"ARUQZUY1241B9CEB3E"
"rock"	"ARUSOMY1187FB4D3B4"
"pop"	"ARUSOMY1187FB4D3B4"
"rock"	"ARUT16P1187FB532A4"
"electronic"	"ARUT16P1187FB532A4"
"jazz"	"ARUT16P1187FB532A4"
"hip hop"	"ARUT16P1187FB532A4"
"pop"	"ARUT16P1187FB532A4"
"pop"	"ARUT60Q1187B9B90E9"
"alternative rock"	"ARUTEVU1187B9ACAF9"
"rock"	"ARUTEVU1187B9ACAF9"
"pop"	"ARUTEVU1187B9ACAF9"
"hip hop"	"ARUTEVU1187B9ACAF9"
"alternative rock"	"ARUTP601187FB388AC"
"rock"	"ARUTS6Y1187FB5BDAB"
"alternative rock"	"ARUTS6Y1187FB5BDAB"
"hip hop"	"ARUTS6Y1187FB5BDAB"
"pop"	"ARUTS6Y1187FB5BDAB"
"jazz"	"ARUUP4L1187B9B72EB"
"rock"	"ARUUP4L1187B9B72EB"
"electronic"	"ARUUP4L1187B9B72EB"
"rock"	"ARUUXNF1187B98FB36"
"jazz"	"ARUUXNF1187B98FB36"
"pop"	"ARUUXNF1187B98FB36"
"alternative rock"	"ARUUXNF1187B98FB36"
"rock"	"ARUVPCM1187FB5C281"
"jazz"	"ARUW6HS1187FB3F028"
"electronic"	"ARUW6HS1187FB3F028"
"alternative rock"	"ARUW6HS1187FB3F028"
"pop"	"ARUW6HS1187FB3F028"
"rock"	"ARUW6HS1187FB3F028"
"rock"	"ARUWB5W1187B98D7A1"
"jazz"	"ARUWLCL1187FB549B8"
"alternative rock"	"ARUYGJ31187B9A2FEA"
"hip hop"	"ARUYGJ31187B9A2FEA"
"rock"	"ARUYGJ31187B9A2FEA"
"pop"	"ARUYGJ31187B9A2FEA"
"electronic"	"ARUYVDC12086C11D5C"
"pop"	"ARUYVDC12086C11D5C"
"rock"	"ARUYVDC12086C11D5C"
"hip hop"	"ARUZL121187FB4B42D"
"rock"	"ARUZL121187FB4B42D"
"electronic"	"ARUZL121187FB4B42D"
"jazz"	"ARUZLOS1269FCD4EF1"
"rock"	"ARUZLOS1269FCD4EF1"
"rock"	"ARUZLXZ1187FB3BFF1"
"alternative rock"	"ARUZLXZ1187FB3BFF1"
"jazz"	"ARUZLXZ1187FB3BFF1"
"hip hop"	"ARUZRFN1187B98AC05"
"pop"	"ARUZRFN1187B98AC05"
"jazz"	"ARUZS6L1187FB50A56"
"electronic"	"ARUZS6L1187FB50A56"
"rock"	"ARUZS6L1187FB50A56"
"alternative rock"	"ARV1ALU1187FB4D77E"
"rock"	"ARV1ALU1187FB4D77E"
"electronic"	"ARV1ALU1187FB4D77E"
"rock"	"ARV1JVD1187B9AD195"
"hip hop"	"ARV1P811187FB3CFC6"
"pop"	"ARV1P811187FB3CFC6"
"electronic"	"ARV1P811187FB3CFC6"
"rock"	"ARV1P811187FB3CFC6"
"alternative rock"	"ARV1P811187FB3CFC6"
"rock"	"ARV1RMI1187FB48F94"
"electronic"	"ARV1RMI1187FB48F94"
"hip hop"	"ARV21JS1187B99E516"
"hip hop"	"ARV2V751187FB4330F"
"electronic"	"ARV2V751187FB4330F"
"rock"	"ARV2V751187FB4330F"
"alternative rock"	"ARV2X851187FB41A78"
"rock"	"ARV2X851187FB41A78"
"hip hop"	"ARV2X851187FB41A78"
"electronic"	"ARV2X851187FB41A78"
"rock"	"ARV33RQ1187B9A5734"
"hip hop"	"ARV38M11187B99424D"
"rock"	"ARV38M11187B99424D"
"pop"	"ARV38M11187B99424D"
"alternative rock"	"ARV38M11187B99424D"
"hip hop"	"ARV38Z81187B98E608"
"electronic"	"ARV38Z81187B98E608"
"pop"	"ARV38Z81187B98E608"
"rock"	"ARV38Z81187B98E608"
"jazz"	"ARV38Z81187B98E608"
"alternative rock"	"ARV38Z81187B98E608"
"jazz"	"ARV3BXR1187B991C82"
"alternative rock"	"ARV3CRH1187B9A1B21"
"rock"	"ARV3CRH1187B9A1B21"
"pop"	"ARV3CRH1187B9A1B21"
"electronic"	"ARV3IN31187FB4AAAE"
"pop"	"ARV3IN31187FB4AAAE"
"pop"	"ARV4BPJ1187B99C978"
"hip hop"	"ARV4I6F1187FB4D595"
"hip hop"	"ARV4KO21187FB38008"
"alternative rock"	"ARV4KO21187FB38008"
"jazz"	"ARV4KO21187FB38008"
"rock"	"ARV4KO21187FB38008"
"electronic"	"ARV4KO21187FB38008"
"pop"	"ARV4KO21187FB38008"
"rock"	"ARV57NY1187FB3C1DC"
"rock"	"ARV5O111187B9A3F3A"
"pop"	"ARV5O111187B9A3F3A"
"pop"	"ARV69FI1187B9AA14F"
"rock"	"ARV69FI1187B9AA14F"
"alternative rock"	"ARV69FI1187B9AA14F"
"jazz"	"ARV6QHT1187FB5537A"
"pop"	"ARV88461187FB427C5"
"rock"	"ARV8LAR1187FB3DE2A"
"alternative rock"	"ARV8LAR1187FB3DE2A"
"rock"	"ARV8T9T1187B99F3F4"
"rock"	"ARV91AY1187FB52E52"
"alternative rock"	"ARV91AY1187FB52E52"
"pop"	"ARV91AY1187FB52E52"
"electronic"	"ARV91AY1187FB52E52"
"rock"	"ARVA23V1187B98C54A"
"rock"	"ARVADXJ1187B99AA96"
"alternative rock"	"ARVADXJ1187B99AA96"
"electronic"	"ARVADXJ1187B99AA96"
"jazz"	"ARVAE1F1187B994957"
"rock"	"ARVAE6W1187FB3CAF3"
"alternative rock"	"ARVAE6W1187FB3CAF3"
"pop"	"ARVAE6W1187FB3CAF3"
"electronic"	"ARVBG53119B8668924"
"hip hop"	"ARVBG53119B8668924"
"rock"	"ARVBP9K1187FB48254"
"rock"	"ARVBRGZ1187FB4675A"
"pop"	"ARVBRGZ1187FB4675A"
"rock"	"ARVBXZ01187B997092"
"electronic"	"ARVBXZ01187B997092"
"hip hop"	"ARVCCEM11F4C83DD74"
"rock"	"ARVCNOU1187FB4C6F0"
"hip hop"	"ARVCNOU1187FB4C6F0"
"alternative rock"	"ARVCNOU1187FB4C6F0"
"electronic"	"ARVCNOU1187FB4C6F0"
"pop"	"ARVCNOU1187FB4C6F0"
"electronic"	"ARVD9M11187FB49291"
"jazz"	"ARVDMV71187FB43A8F"
"rock"	"ARVDMV71187FB43A8F"
"hip hop"	"ARVDP1V1187FB53341"
"electronic"	"ARVDP1V1187FB53341"
"alternative rock"	"ARVDP1V1187FB53341"
"rock"	"ARVDP1V1187FB53341"
"pop"	"ARVDP1V1187FB53341"
"jazz"	"ARVEFIT12086C1686D"
"pop"	"ARVEFIT12086C1686D"
"hip hop"	"ARVEJ9M1187FB4DC44"
"jazz"	"ARVEJ9M1187FB4DC44"
"rock"	"ARVEJ9M1187FB4DC44"
"pop"	"ARVEJ9M1187FB4DC44"
"alternative rock"	"ARVEXQ51187B9B8237"
"rock"	"ARVEXQ51187B9B8237"
"rock"	"ARVEZFH1187B9A6F9C"
"alternative rock"	"ARVEZFH1187B9A6F9C"
"rock"	"ARVG4OK1187B9B6BD3"
"pop"	"ARVG4OK1187B9B6BD3"
"alternative rock"	"ARVG4OK1187B9B6BD3"
"rock"	"ARVG8T61187FB440EB"
"pop"	"ARVG8T61187FB440EB"
"alternative rock"	"ARVG8T61187FB440EB"
"jazz"	"ARVGPOM1187FB55737"
"rock"	"ARVGPOM1187FB55737"
"pop"	"ARVGPOM1187FB55737"
"electronic"	"ARVHJV91187B9B7C91"
"jazz"	"ARVHRK71187B98BEAE"
"electronic"	"ARVHRK71187B98BEAE"
"rock"	"ARVHRK71187B98BEAE"
"alternative rock"	"ARVHRK71187B98BEAE"
"electronic"	"ARVI9KK1187B9AACB4"
"rock"	"ARVI9KK1187B9AACB4"
"pop"	"ARVI9KK1187B9AACB4"
"hip hop"	"ARVIT0V1187B9A7CDE"
"electronic"	"ARVIT0V1187B9A7CDE"
"rock"	"ARVIT0V1187B9A7CDE"
"alternative rock"	"ARVIT0V1187B9A7CDE"
"rock"	"ARVJ6541187B9A4C3E"
"electronic"	"ARVJ6541187B9A4C3E"
"jazz"	"ARVJVFF1187B9B40D6"
"rock"	"ARVJVFF1187B9B40D6"
"hip hop"	"ARVJVFF1187B9B40D6"
"electronic"	"ARVJVFF1187B9B40D6"
"pop"	"ARVJVFF1187B9B40D6"
"jazz"	"ARVKAWO11F50C47C9A"
"rock"	"ARVKAWO11F50C47C9A"
"alternative rock"	"ARVKT151187B9A181D"
"rock"	"ARVKT151187B9A181D"
"jazz"	"ARVLIVA1187B991590"
"rock"	"ARVLIVA1187B991590"
"alternative rock"	"ARVLIVA1187B991590"
"electronic"	"ARVLIVA1187B991590"
"pop"	"ARVLIVA1187B991590"
"rock"	"ARVLMSG1187B98E07E"
"pop"	"ARVLMSG1187B98E07E"
"alternative rock"	"ARVLMSG1187B98E07E"
"hip hop"	"ARVMFE61187B992463"
"electronic"	"ARVMFE61187B992463"
"rock"	"ARVMGEJ1187B98E672"
"alternative rock"	"ARVMGEJ1187B98E672"
"electronic"	"ARVMGEJ1187B98E672"
"jazz"	"ARVML4B1187FB52324"
"hip hop"	"ARVML4B1187FB52324"
"electronic"	"ARVML4B1187FB52324"
"rock"	"ARVML4B1187FB52324"
"rock"	"ARVML631187B99E90D"
"alternative rock"	"ARVML631187B99E90D"
"pop"	"ARVML631187B99E90D"
"jazz"	"ARVML631187B99E90D"
"electronic"	"ARVML631187B99E90D"
"electronic"	"ARVMOTP1187B99720F"
"hip hop"	"ARVMPJC1187FB3B954"
"jazz"	"ARVMPJC1187FB3B954"
"rock"	"ARVMPJC1187FB3B954"
"alternative rock"	"ARVMPJC1187FB3B954"
"electronic"	"ARVMPJC1187FB3B954"
"hip hop"	"ARVMZFK11F50C4A0D2"
"rock"	"ARVMZFK11F50C4A0D2"
"jazz"	"ARVMZFK11F50C4A0D2"
"rock"	"ARVN9FZ1187FB393F1"
"pop"	"ARVN9FZ1187FB393F1"
"alternative rock"	"ARVN9FZ1187FB393F1"
"rock"	"ARVNDLR1187B99CA1B"
"pop"	"ARVNGA71187FB3C107"
"rock"	"ARVNGA71187FB3C107"
"electronic"	"ARVNK831187FB48831"
"hip hop"	"ARVNK831187FB48831"
"rock"	"ARVNK831187FB48831"
"pop"	"ARVNK831187FB48831"
"rock"	"ARVO6RD1187FB403CA"
"pop"	"ARVO6RD1187FB403CA"
"rock"	"ARVOWE21187FB3AE3C"
"alternative rock"	"ARVOWE21187FB3AE3C"
"pop"	"ARVOWE21187FB3AE3C"
"jazz"	"ARVQ4QM1187B98AD95"
"pop"	"ARVQ4QM1187B98AD95"
"alternative rock"	"ARVQ7I31187B9B64C9"
"rock"	"ARVQ7I31187B9B64C9"
"electronic"	"ARVQTZP1187FB40283"
"jazz"	"ARVQTZP1187FB40283"
"rock"	"ARVQTZP1187FB40283"
"rock"	"ARVQV7Q1187FB59C5D"
"pop"	"ARVQV7Q1187FB59C5D"
"rock"	"ARVQZNK11E2835CDAC"
"hip hop"	"ARVQZNK11E2835CDAC"
"jazz"	"ARVQZNK11E2835CDAC"
"pop"	"ARVQZNK11E2835CDAC"
"electronic"	"ARVSB691187FB3C711"
"hip hop"	"ARVSB691187FB3C711"
"pop"	"ARVSB691187FB3C711"
"rock"	"ARVSB691187FB3C711"
"rock"	"ARVSDB11187FB4270B"
"alternative rock"	"ARVSDB11187FB4270B"
"rock"	"ARVSQHB1187B992FF0"
"alternative rock"	"ARVTGUZ1187B9AA3DA"
"rock"	"ARVTGUZ1187B9AA3DA"
"electronic"	"ARVTGUZ1187B9AA3DA"
"alternative rock"	"ARVTWQ11187B9A6A24"
"electronic"	"ARVTWQ11187B9A6A24"
"rock"	"ARVTWQ11187B9A6A24"
"rock"	"ARVUAJC1187B9908A5"
"electronic"	"ARVUAJC1187B9908A5"
"alternative rock"	"ARVUAJC1187B9908A5"
"hip hop"	"ARVUN5F1187FB4CCC7"
"pop"	"ARVUN5F1187FB4CCC7"
"rock"	"ARVUQIC1187B9A7C66"
"electronic"	"ARVUQIC1187B9A7C66"
"jazz"	"ARVUQIC1187B9A7C66"
"pop"	"ARVUQIC1187B9A7C66"
"hip hop"	"ARVUQIC1187B9A7C66"
"electronic"	"ARVV4Y41187B995F04"
"hip hop"	"ARVV4Y41187B995F04"
"alternative rock"	"ARVV4Y41187B995F04"
"jazz"	"ARVV4Y41187B995F04"
"pop"	"ARVV4Y41187B995F04"
"rock"	"ARVV4Y41187B995F04"
"alternative rock"	"ARVV61U1187FB4FC32"
"rock"	"ARVV61U1187FB4FC32"
"electronic"	"ARVV61U1187FB4FC32"
"pop"	"ARVV61U1187FB4FC32"
"hip hop"	"ARVVLMQ11F4C8456E4"
"jazz"	"ARVVLMQ11F4C8456E4"
"rock"	"ARVVLMQ11F4C8456E4"
"electronic"	"ARVVLMQ11F4C8456E4"
"pop"	"ARVVLMQ11F4C8456E4"
"jazz"	"ARVVSJC1187FB3A637"
"electronic"	"ARVVSJC1187FB3A637"
"electronic"	"ARVVZ6Q1187B98D05D"
"hip hop"	"ARVVZ6Q1187B98D05D"
"rock"	"ARVVZ6Q1187B98D05D"
"alternative rock"	"ARVVZ6Q1187B98D05D"
"pop"	"ARVVZ6Q1187B98D05D"
"jazz"	"ARVVZ6Q1187B98D05D"
"hip hop"	"ARVWIEH1187B9B39B5"
"jazz"	"ARVWIEH1187B9B39B5"
"electronic"	"ARVWIEH1187B9B39B5"
"rock"	"ARVWIEH1187B9B39B5"
"hip hop"	"ARVWNTI1269FB34C59"
"rock"	"ARVWNTI1269FB34C59"
"jazz"	"ARVX3V41187FB59E0F"
"pop"	"ARVX3V41187FB59E0F"
"jazz"	"ARVXKTV1187FB44139"
"rock"	"ARVXKTV1187FB44139"
"electronic"	"ARVXKTV1187FB44139"
"rock"	"ARVXRAV125FEF32482"
"rock"	"ARVXU2X1187B9AE6D8"
"pop"	"ARVXU2X1187B9AE6D8"
"alternative rock"	"ARVXU2X1187B9AE6D8"
"electronic"	"ARVXU2X1187B9AE6D8"
"rock"	"ARVXV1J1187FB5BF88"
"pop"	"ARVXV1J1187FB5BF88"
"hip hop"	"ARVY1W51187B9AF4F7"
"electronic"	"ARVY1W51187B9AF4F7"
"alternative rock"	"ARVY1W51187B9AF4F7"
"rock"	"ARVZDOM1187B9B49C9"
"pop"	"ARVZDOM1187B9B49C9"
"jazz"	"ARVZDOM1187B9B49C9"
"alternative rock"	"ARVZPW91187FB4D73C"
"hip hop"	"ARVZPW91187FB4D73C"
"jazz"	"ARVZPW91187FB4D73C"
"rock"	"ARVZPW91187FB4D73C"
"electronic"	"ARVZPW91187FB4D73C"
"pop"	"ARVZPW91187FB4D73C"
"rock"	"ARVZWQ31187B9B8946"
"electronic"	"ARVZWQ31187B9B8946"
"pop"	"ARVZWQ31187B9B8946"
"rock"	"ARW040W1187FB51082"
"alternative rock"	"ARW040W1187FB51082"
"hip hop"	"ARW040W1187FB51082"
"jazz"	"ARW040W1187FB51082"
"pop"	"ARW040W1187FB51082"
"electronic"	"ARW040W1187FB51082"
"alternative rock"	"ARW071B1187B9A603C"
"rock"	"ARW071B1187B9A603C"
"pop"	"ARW071B1187B9A603C"
"electronic"	"ARW071B1187B9A603C"
"rock"	"ARW0JI11187FB592BD"
"electronic"	"ARW0JI11187FB592BD"
"alternative rock"	"ARW0JI11187FB592BD"
"jazz"	"ARW0YFZ1187FB442DB"
"rock"	"ARW0YFZ1187FB442DB"
"pop"	"ARW0Z9V1187B9A0699"
"rock"	"ARW0Z9V1187B9A0699"
"pop"	"ARW1DRV1187FB40261"
"hip hop"	"ARW1DZQ1187B9A18E0"
"rock"	"ARW1DZQ1187B9A18E0"
"jazz"	"ARW1DZQ1187B9A18E0"
"electronic"	"ARW1DZQ1187B9A18E0"
"pop"	"ARW1DZQ1187B9A18E0"
"rock"	"ARW1MUW1187FB4D5A1"
"pop"	"ARW1MUW1187FB4D5A1"
"alternative rock"	"ARW1MUW1187FB4D5A1"
"pop"	"ARW1WST1187FB384DA"
"rock"	"ARW1WST1187FB384DA"
"electronic"	"ARW1WST1187FB384DA"
"rock"	"ARW2DG51187B9A170F"
"jazz"	"ARW2DG51187B9A170F"
"electronic"	"ARW2I321187B9A9F87"
"jazz"	"ARW2IMH1187FB4791F"
"rock"	"ARW2U4O1187FB4408B"
"alternative rock"	"ARW2U4O1187FB4408B"
"electronic"	"ARW2U4O1187FB4408B"
"pop"	"ARW2U4O1187FB4408B"
"pop"	"ARW2Y3Q1187FB38020"
"alternative rock"	"ARW2Y3Q1187FB38020"
"rock"	"ARW3KQ51187B9A0E0C"
"electronic"	"ARW3KQ51187B9A0E0C"
"rock"	"ARW3V6T1187B9ACAC4"
"pop"	"ARW3V6T1187B9ACAC4"
"alternative rock"	"ARW3V6T1187B9ACAC4"
"hip hop"	"ARW3V6T1187B9ACAC4"
"electronic"	"ARW3V6T1187B9ACAC4"
"rock"	"ARW45K91187FB3DE04"
"electronic"	"ARW45YR1187FB3DE95"
"rock"	"ARW45YR1187FB3DE95"
"pop"	"ARW45YR1187FB3DE95"
"alternative rock"	"ARW45YR1187FB3DE95"
"jazz"	"ARW4AGO1187FB4F107"
"rock"	"ARW4P0V1187B9B182E"
"alternative rock"	"ARW4P0V1187B9B182E"
"alternative rock"	"ARW4ZCO1187B9B22D3"
"rock"	"ARW5IF01187B9AEA98"
"pop"	"ARW5IF01187B9AEA98"
"alternative rock"	"ARW5IF01187B9AEA98"
"pop"	"ARW63KF1187B98AC48"
"jazz"	"ARW63KF1187B98AC48"
"rock"	"ARW63KF1187B98AC48"
"electronic"	"ARW63KF1187B98AC48"
"alternative rock"	"ARW644S1187B9B4924"
"electronic"	"ARW644S1187B9B4924"
"rock"	"ARW644S1187B9B4924"
"pop"	"ARW6LIW1187B9966CD"
"pop"	"ARW70HR1187B9A358C"
"rock"	"ARW70HR1187B9A358C"
"hip hop"	"ARW74FW1187FB554AD"
"pop"	"ARW74FW1187FB554AD"
"rock"	"ARW7K0P1187B9B5B47"
"pop"	"ARW7K0P1187B9B5B47"
"alternative rock"	"ARW7K0P1187B9B5B47"
"jazz"	"ARW7K0P1187B9B5B47"
"rock"	"ARW86ZJ11A348EFE7F"
"electronic"	"ARW8K3V1187B9A4A14"
"rock"	"ARW8K3V1187B9A4A14"
"alternative rock"	"ARW8K3V1187B9A4A14"
"hip hop"	"ARW90Y31187B98FC7C"
"electronic"	"ARW90Y31187B98FC7C"
"electronic"	"ARW9DSD1187B9A0345"
"pop"	"ARW9DSD1187B9A0345"
"rock"	"ARW9FP41187B98C2A7"
"pop"	"ARW9FP41187B98C2A7"
"electronic"	"ARW9FP41187B98C2A7"
"rock"	"ARW9LQ31187FB4336D"
"rock"	"ARW9QSZ1187FB4B93E"
"pop"	"ARW9QSZ1187FB4B93E"
"hip hop"	"ARW9SN11187FB52D0D"
"alternative rock"	"ARW9SN11187FB52D0D"
"rock"	"ARW9SN11187FB52D0D"
"pop"	"ARW9SN11187FB52D0D"
"jazz"	"ARW9SN11187FB52D0D"
"electronic"	"ARW9SN11187FB52D0D"
"alternative rock"	"ARWA6NT1187FB3F15C"
"rock"	"ARWA6NT1187FB3F15C"
"rock"	"ARWA8AH1187FB3FC84"
"electronic"	"ARWA8AH1187FB3FC84"
"pop"	"ARWA8AH1187FB3FC84"
"hip hop"	"ARWADDH1187B98FDBB"
"rock"	"ARWADDH1187B98FDBB"
"pop"	"ARWADDH1187B98FDBB"
"alternative rock"	"ARWAPYC1187FB3FCAF"
"jazz"	"ARWB3G61187FB49404"
"rock"	"ARWB3G61187FB49404"
"electronic"	"ARWB3G61187FB49404"
"rock"	"ARWBAI21187B991E2E"
"pop"	"ARWBAI21187B991E2E"
"jazz"	"ARWBAI21187B991E2E"
"jazz"	"ARWBL9E1187FB4E695"
"rock"	"ARWBL9E1187FB4E695"
"jazz"	"ARWBN9B1187B988B95"
"jazz"	"ARWBYIR11F4C83B3FE"
"rock"	"ARWBYIR11F4C83B3FE"
"jazz"	"ARWBZWU1187B98F7FB"
"rock"	"ARWBZWU1187B98F7FB"
"alternative rock"	"ARWBZWU1187B98F7FB"
"hip hop"	"ARWC1WN1187FB516CE"
"jazz"	"ARWC1WN1187FB516CE"
"pop"	"ARWC1WN1187FB516CE"
"rock"	"ARWC1WN1187FB516CE"
"rock"	"ARWC3XN1187B9A8D82"
"alternative rock"	"ARWC3XN1187B9A8D82"
"hip hop"	"ARWC6LA1187B9B2096"
"alternative rock"	"ARWC6LA1187B9B2096"
"pop"	"ARWC6LA1187B9B2096"
"rock"	"ARWC6LA1187B9B2096"
"electronic"	"ARWC6LA1187B9B2096"
"pop"	"ARWD25M1187FB4C563"
"rock"	"ARWD25M1187FB4C563"
"jazz"	"ARWD25M1187FB4C563"
"pop"	"ARWD3OC1187FB3A666"
"rock"	"ARWD3OC1187FB3A666"
"electronic"	"ARWD3OC1187FB3A666"
"electronic"	"ARWD6SL1187B9B5D31"
"rock"	"ARWD6SL1187B9B5D31"
"pop"	"ARWD6SL1187B9B5D31"
"rock"	"ARWD82K1187B98CFF2"
"alternative rock"	"ARWD82K1187B98CFF2"
"pop"	"ARWD82K1187B98CFF2"
"jazz"	"ARWDEEB11E2835E73C"
"hip hop"	"ARWDEEB11E2835E73C"
"rock"	"ARWDEEB11E2835E73C"
"alternative rock"	"ARWDEEB11E2835E73C"
"pop"	"ARWDEEB11E2835E73C"
"electronic"	"ARWDEEB11E2835E73C"
"rock"	"ARWDP431187FB56492"
"jazz"	"ARWDP431187FB56492"
"alternative rock"	"ARWEM1D1187FB4077B"
"rock"	"ARWEM1D1187FB4077B"
"jazz"	"ARWEM1D1187FB4077B"
"hip hop"	"ARWEM1D1187FB4077B"
"pop"	"ARWEM1D1187FB4077B"
"electronic"	"ARWEM1D1187FB4077B"
"hip hop"	"ARWENXU12454A2DE56"
"pop"	"ARWENXU12454A2DE56"
"rock"	"ARWENXU12454A2DE56"
"electronic"	"ARWENXU12454A2DE56"
"jazz"	"ARWEPRZ1187FB4E2BB"
"pop"	"ARWEPRZ1187FB4E2BB"
"hip hop"	"ARWEPRZ1187FB4E2BB"
"alternative rock"	"ARWEPRZ1187FB4E2BB"
"rock"	"ARWEPRZ1187FB4E2BB"
"electronic"	"ARWEPRZ1187FB4E2BB"
"rock"	"ARWF1KM1187B9908CA"
"electronic"	"ARWF1KM1187B9908CA"
"pop"	"ARWF1KM1187B9908CA"
"hip hop"	"ARWF1KM1187B9908CA"
"alternative rock"	"ARWF1KM1187B9908CA"
"jazz"	"ARWF1KM1187B9908CA"
"pop"	"ARWG0541187FB364EC"
"electronic"	"ARWGIFV1187B989947"
"jazz"	"ARWGIOC1187FB4CBEF"
"electronic"	"ARWGIOC1187FB4CBEF"
"electronic"	"ARWGLPE1187FB3E54C"
"hip hop"	"ARWGLPE1187FB3E54C"
"alternative rock"	"ARWGLPE1187FB3E54C"
"jazz"	"ARWGLPE1187FB3E54C"
"rock"	"ARWGLPE1187FB3E54C"
"jazz"	"ARWGY6U1187B98B228"
"hip hop"	"ARWHM281187FB3D381"
"jazz"	"ARWHM281187FB3D381"
"rock"	"ARWHM281187FB3D381"
"pop"	"ARWHM281187FB3D381"
"electronic"	"ARWHM281187FB3D381"
"hip hop"	"ARWHVAC123E29C221D"
"rock"	"ARWHVAC123E29C221D"
"jazz"	"ARWI6LR1187FB46E9F"
"hip hop"	"ARWI6LR1187FB46E9F"
"alternative rock"	"ARWI6LR1187FB46E9F"
"rock"	"ARWI6LR1187FB46E9F"
"pop"	"ARWI6LR1187FB46E9F"
"electronic"	"ARWI6LR1187FB46E9F"
"hip hop"	"ARWI92K1187B98A5CC"
"electronic"	"ARWI92K1187B98A5CC"
"pop"	"ARWI92K1187B98A5CC"
"rock"	"ARWI92K1187B98A5CC"
"jazz"	"ARWI92K1187B98A5CC"
"jazz"	"ARWIGX11187FB3AC96"
"rock"	"ARWIGX11187FB3AC96"
"alternative rock"	"ARWIGX11187FB3AC96"
"jazz"	"ARWIMT21187B9B5AEC"
"rock"	"ARWIMT21187B9B5AEC"
"hip hop"	"ARWIMT21187B9B5AEC"
"pop"	"ARWIMT21187B9B5AEC"
"alternative rock"	"ARWIN9D1187B98E544"
"rock"	"ARWIN9D1187B98E544"
"electronic"	"ARWIN9D1187B98E544"
"pop"	"ARWIN9D1187B98E544"
"rock"	"ARWJAQ81187FB46F73"
"electronic"	"ARWJAQ81187FB46F73"
"jazz"	"ARWJEOP1187B996538"
"hip hop"	"ARWJEOP1187B996538"
"electronic"	"ARWJEOP1187B996538"
"pop"	"ARWJEOP1187B996538"
"rock"	"ARWJEOP1187B996538"
"electronic"	"ARWJHW61187B98FA8E"
"jazz"	"ARWJHW61187B98FA8E"
"rock"	"ARWJHW61187B98FA8E"
"pop"	"ARWJHW61187B98FA8E"
"rock"	"ARWK5QH1187B9A9B7F"
"pop"	"ARWK5QH1187B9A9B7F"
"jazz"	"ARWK5QH1187B9A9B7F"
"electronic"	"ARWLJLY1187B9AD881"
"pop"	"ARWLV931187B9B0F5A"
"electronic"	"ARWMZYB1187FB480A7"
"rock"	"ARWMZYB1187FB480A7"
"pop"	"ARWMZYB1187FB480A7"
"alternative rock"	"ARWMZYB1187FB480A7"
"pop"	"ARWNJYQ1187FB56F25"
"jazz"	"ARWNRBH1187B9B7E68"
"rock"	"ARWNRBH1187B9B7E68"
"electronic"	"ARWNRBH1187B9B7E68"
"pop"	"ARWNRBH1187B9B7E68"
"jazz"	"ARWONOR1187FB3817C"
"rock"	"ARWONOR1187FB3817C"
"alternative rock"	"ARWONOR1187FB3817C"
